batch_id,type,user_count,produced_size_kb,ts0_generated,ts1_serialized,ts2_produced,ts3_created,ts4_consumed,ts5_deserialized,consumed_size_kb,serialize_duration,produce_duration,consume_duration,deserialize_duration,throughput_kbps
549,json,2500,409.974609375,1718373055.40938,1718373055.41985,1718373055.45436,1718373055.419,1718373055.47438,1718373055.48802,409.974609375,0.0104701519012451,0.0345075130462646,0.0553755760192871,0.0136466026306152,7403.52767133668
550,json,2500,409.9697265625,1718373055.95479,1718373055.96557,1718373056.01567,1718373055.965,1718373056.06186,1718373056.07606,409.9697265625,0.0107839107513428,0.050098180770874,0.0968620777130127,0.014197826385498,4232.51014475631
551,json,5000,819.8876953125,1718373056.51674,1718373056.53921,1718373056.59504,1718373056.54,1718373056.64398,1718373056.67811,819.8876953125,0.0224695205688477,0.0558300018310547,0.103979110717773,0.0341300964355469,7885.11932495643
552,json,5000,819.01953125,1718373057.09602,1718373057.12094,1718373057.22839,1718373057.123,1718373057.26356,1718373057.31693,819.01953125,0.0249247550964355,0.107449293136597,0.140562057495117,0.0533695220947266,5826.74688920551
553,json,5000,802.642578125,1718373057.73042,1718373057.75169,1718373057.81009,1718373057.752,1718373057.85915,1718373057.88547,802.642578125,0.0212776660919189,0.0583934783935547,0.107151985168457,0.0263166427612305,7490.69256032112
554,json,5000,805.541015625,1718373058.3122,1718373058.33534,1718373058.38735,1718373058.336,1718373058.42523,1718373058.45204,805.541015625,0.0231349468231201,0.0520119667053223,0.0892341136932373,0.0268023014068604,9027.27647852515
555,json,5000,819.9208984375,1718373058.88936,1718373058.91637,1718373058.97111,1718373058.917,1718373059.009,1718373059.03899,819.9208984375,0.0270051956176758,0.0547442436218262,0.0919992923736572,0.0299887657165527,8912.25222806467
556,json,5000,819.921875,1718373059.47199,1718373059.5044,1718373059.57319,1718373059.505,1718373059.61363,1718373059.63989,819.921875,0.0324018001556396,0.0687963962554932,0.108625173568726,0.0262687206268311,7548.17551091182
557,json,5000,819.8955078125,1718373060.07504,1718373060.09799,1718373060.1951,1718373060.099,1718373060.2398,1718373060.26613,819.8955078125,0.0229518413543701,0.0971052646636963,0.14079761505127,0.0263330936431885,5823.22014129249
558,json,5000,819.9267578125,1718373060.69717,1718373060.7196,1718373060.7748,1718373060.72,1718373060.82429,1718373060.84699,819.9267578125,0.0224235057830811,0.0552034378051758,0.104292154312134,0.0226993560791016,7861.82587962042
559,json,5000,819.931640625,1718373061.27651,1718373061.29499,1718373061.3584,1718373061.296,1718373061.39674,1718373061.42737,819.931640625,0.0184798240661621,0.0634081363677979,0.100735664367676,0.0306353569030762,8139.43746509008
560,json,5000,819.9150390625,1718373061.85942,1718373061.88256,1718373061.95717,1718373061.883,1718373062.03279,1718373062.0597,819.9150390625,0.0231397151947021,0.074613094329834,0.149790048599243,0.0269145965576172,5473.76175340024
561,json,5000,819.9443359375,1718373062.48188,1718373062.52284,1718373062.67047,1718373062.522,1718373062.76717,1718373062.79781,819.9443359375,0.0409533977508545,0.147633075714111,0.245173215866089,0.0306315422058105,3344.34711002586
562,json,5000,819.927734375,1718373063.17207,1718373063.19208,1718373063.27397,1718373063.193,1718373063.33185,1718373063.3568,819.927734375,0.0200080871582031,0.0818893909454346,0.138850688934326,0.0249462127685547,5905.10382532427
563,json,5000,819.92578125,1718373063.77617,1718373063.79512,1718373063.85866,1718373063.796,1718373063.90503,1718373063.92691,819.92578125,0.0189480781555176,0.0635416507720947,0.109034538269043,0.0218715667724609,7519.87209068407
564,json,5000,819.91796875,1718373064.35941,1718373064.37688,1718373064.44455,1718373064.376,1718373064.4887,1718373064.5164,819.91796875,0.0174667835235596,0.0676724910736084,0.112701416015625,0.0277018547058105,7275.13457893312
565,json,5000,819.947265625,1718373064.94519,1718373064.96993,1718373065.04338,1718373064.97,1718373065.08666,1718373065.11331,819.947265625,0.024742603302002,0.0734477043151856,0.116664886474609,0.0266416072845459,7028.22666187097
566,json,5000,819.9462890625,1718373065.54528,1718373065.56639,1718373065.63209,1718373065.567,1718373065.67323,1718373065.70076,819.9462890625,0.021111011505127,0.0657050609588623,0.106231927871704,0.0275249481201172,7718.45438080297
567,json,5000,819.9306640625,1718373066.13385,1718373066.15652,1718373066.29786,1718373066.157,1718373066.41339,1718373066.44499,819.9306640625,0.0226683616638184,0.141340017318726,0.256387233734131,0.0315976142883301,3198.01673476751
568,json,5000,819.8955078125,1718373066.79993,1718373066.82092,1718373066.88263,1718373066.821,1718373066.92669,1718373066.95185,819.8955078125,0.0209925174713135,0.0617103576660156,0.105693817138672,0.0251519680023193,7757.27029270581
569,json,5000,819.943359375,1718373067.38311,1718373067.42075,1718373067.47977,1718373067.421,1718373067.52993,1718373067.56259,819.943359375,0.0376358032226562,0.05902099609375,0.10892653465271,0.0326669216156006,7527.48962398576
570,json,5000,819.9443359375,1718373067.98229,1718373068.00988,1718373068.06613,1718373068.011,1718373068.11612,1718373068.14402,819.9443359375,0.0275840759277344,0.0562505722045898,0.105116605758667,0.0279009342193604,7800.33116575299
571,json,5000,819.8876953125,1718373068.56804,1718373068.58803,1718373068.64952,1718373068.588,1718373068.68255,1718373068.70787,819.8876953125,0.0199918746948242,0.0614900588989258,0.0945503711700439,0.0253214836120605,8671.43814631858
572,json,5000,819.01953125,1718373069.15212,1718373069.17506,1718373069.30493,1718373069.176,1718373069.34465,1718373069.36981,819.01953125,0.0229418277740479,0.129860401153564,0.168654680252075,0.0251507759094238,4856.19213191045
573,json,5000,802.642578125,1718373069.80691,1718373069.82665,1718373069.88452,1718373069.826,1718373069.93261,1718373069.95971,802.642578125,0.0197443962097168,0.0578682422637939,0.106605052947998,0.0271010398864746,7529.12320691336
574,json,5000,805.541015625,1718373070.38575,1718373070.40739,1718373070.46865,1718373070.409,1718373070.50618,1718373070.54068,805.541015625,0.0216450691223145,0.0612542629241943,0.097184419631958,0.0344994068145752,8288.78763361063
575,json,5000,819.9208984375,1718373070.96976,1718373070.99096,1718373071.06017,1718373070.991,1718373071.1074,1718373071.13362,819.9208984375,0.0212044715881348,0.0692031383514404,0.116399765014648,0.0262162685394287,7044.00819309486
576,json,5000,819.921875,1718373071.56086,1718373071.58429,1718373071.64197,1718373071.585,1718373071.67934,1718373071.70486,819.921875,0.0234298706054687,0.0576786994934082,0.0943405628204346,0.0255157947540283,8691.0852605429
577,json,5000,819.8955078125,1718373072.14295,1718373072.16655,1718373072.24561,1718373072.168,1718373072.29872,1718373072.32572,819.8955078125,0.0236010551452637,0.0790555477142334,0.130720615386963,0.0269954204559326,6272.12093047009
578,json,5000,819.9267578125,1718373072.74845,1718373072.77046,1718373072.84534,1718373072.772,1718373072.87953,1718373072.9075,819.9267578125,0.0220048427581787,0.0748817920684814,0.107526063919067,0.0279779434204102,7625.37684286148
579,json,5000,819.931640625,1718373073.34768,1718373073.36735,1718373073.42847,1718373073.368,1718373073.46639,1718373073.49192,819.931640625,0.0196671485900879,0.0611202716827393,0.0983922481536865,0.0255255699157715,8333.29511227637
580,json,5000,819.9150390625,1718373073.93026,1718373073.95181,1718373074.01099,1718373073.951,1718373074.06373,1718373074.0909,819.9150390625,0.0215530395507812,0.0591764450073242,0.112731695175171,0.0271728038787842,7273.15452667021
581,json,5000,819.9443359375,1718373074.51337,1718373074.54239,1718373074.59886,1718373074.543,1718373074.63414,1718373074.66063,819.9443359375,0.0290179252624512,0.056469202041626,0.0911350250244141,0.0264990329742432,8997.027605115
582,json,5000,819.927734375,1718373075.10064,1718373075.12501,1718373075.23006,1718373075.126,1718373075.27956,1718373075.30897,819.927734375,0.0243673324584961,0.105046272277832,0.153555393218994,0.0294158458709717,5339.62186014303
583,json,5000,819.92578125,1718373075.73195,1718373075.7546,1718373075.82291,1718373075.755,1718373075.87132,1718373075.89795,819.92578125,0.0226516723632812,0.0683107376098633,0.116318464279175,0.0266270637512207,7048.97357724827
584,json,5000,819.91796875,1718373076.3258,1718373076.35814,1718373076.4314,1718373076.36,1718373076.47607,1718373076.50212,819.91796875,0.0323474407196045,0.0732548236846924,0.11606764793396,0.0260481834411621,7064.13874447181
585,json,5000,819.947265625,1718373076.93276,1718373076.95709,1718373077.01584,1718373076.958,1718373077.06011,1718373077.08717,819.947265625,0.0243289470672607,0.0587491989135742,0.102113008499146,0.0270609855651855,8029.80225219651
586,json,5000,819.9462890625,1718373077.52071,1718373077.55031,1718373077.61134,1718373077.551,1718373077.659,1718373077.68564,819.9462890625,0.0296034812927246,0.0610256195068359,0.108003616333008,0.0266330242156982,7591.84105960265
587,json,5000,819.9306640625,1718373078.11258,1718373078.13614,1718373078.24175,1718373078.138,1718373078.2918,1718373078.32034,819.9306640625,0.0235574245452881,0.105609178543091,0.153799772262573,0.0285360813140869,5331.15655504796
588,json,5000,819.8955078125,1718373078.74474,1718373078.76989,1718373078.85087,1718373078.771,1718373078.89535,1718373078.92235,819.8955078125,0.0251474380493164,0.0809834003448486,0.124345541000366,0.027003288269043,6593.68644196164
589,json,5000,819.943359375,1718373079.35206,1718373079.37681,1718373079.43671,1718373079.376,1718373079.48886,1718373079.51733,819.943359375,0.024754524230957,0.0598995685577393,0.112864017486572,0.0284693241119385,7264.87836987152
590,json,5000,819.9443359375,1718373079.93894,1718373079.95225,1718373080.02591,1718373079.952,1718373080.07228,1718373080.09869,819.9443359375,0.0133147239685059,0.0736544132232666,0.120279550552368,0.0264108180999756,6816.98869152747
591,json,5000,819.8876953125,1718373080.52748,1718373080.54959,1718373080.61474,1718373080.55,1718373080.65848,1718373080.68449,819.8876953125,0.0221121311187744,0.0651519298553467,0.108480930328369,0.0260069370269775,7557.89697627703
592,json,5000,819.01953125,1718373081.11679,1718373081.13687,1718373081.23763,1718373081.136,1718373081.27789,1718373081.30619,819.01953125,0.020085334777832,0.100759744644165,0.141885757446289,0.0283076763153076,5772.3872077861
593,json,5000,802.642578125,1718373081.73877,1718373081.75229,1718373081.8158,1718373081.752,1718373081.87022,1718373081.89633,802.642578125,0.0135173797607422,0.0635154247283936,0.118219375610352,0.0261075496673584,6789.43340701183
594,json,5000,805.541015625,1718373082.31808,1718373082.34546,1718373082.39919,1718373082.345,1718373082.44514,1718373082.47173,805.541015625,0.0273880958557129,0.0537281036376953,0.10014271736145,0.0265908241271973,8043.93007149506
595,json,5000,819.9208984375,1718373082.89979,1718373082.92261,1718373082.97719,1718373082.922,1718373083.00947,1718373083.03861,819.9208984375,0.0228242874145508,0.054577112197876,0.0874714851379395,0.0291421413421631,9373.57925436517
596,json,5000,819.921875,1718373083.47842,1718373083.50178,1718373083.56326,1718373083.501,1718373083.62387,1718373083.64775,819.921875,0.0233604907989502,0.0614752769470215,0.122865676879883,0.0238838195800781,6673.31915488148
597,json,5000,819.8955078125,1718373084.06437,1718373084.09159,1718373084.15419,1718373084.091,1718373084.22215,1718373084.24673,819.8955078125,0.0272252559661865,0.0625965595245361,0.131147146224976,0.0245828628540039,6251.7220649698
598,json,5000,819.9267578125,1718373084.65556,1718373084.67523,1718373084.73308,1718373084.676,1718373084.7888,1718373084.81726,819.9267578125,0.0196759700775146,0.0578427314758301,0.112800598144531,0.0284583568572998,7268.8156915793
599,json,5000,819.931640625,1718373085.23474,1718373085.25702,1718373085.30672,1718373085.257,1718373085.35171,1718373085.37847,819.931640625,0.0222785472869873,0.0496995449066162,0.0947122573852539,0.02675461769104,8657.0805433327
600,json,5000,819.9150390625,1718373085.80874,1718373085.82903,1718373085.91832,1718373085.829,1718373085.95769,1718373085.98456,819.9150390625,0.020282506942749,0.0892965793609619,0.1286940574646,0.0268704891204834,6371.04039779022
601,json,7500,1229.919921875,1718373086.42055,1718373086.46855,1718373086.57865,1718373086.469,1718373086.64739,1718373086.70643,1229.919921875,0.0480024814605713,0.110097408294678,0.178391218185425,0.0590417385101318,6894.50935077189
602,json,7500,1229.8779296875,1718373087.08125,1718373087.12297,1718373087.23413,1718373087.124,1718373087.29103,1718373087.35955,1229.8779296875,0.0417263507843018,0.111160516738892,0.167025327682495,0.0685203075408936,7363.42174418854
603,json,7500,1229.8974609375,1718373087.73594,1718373087.76791,1718373087.84045,1718373087.768,1718373087.90388,1718373087.94477,1229.8974609375,0.0319700241088867,0.0725457668304443,0.135881185531616,0.0408883094787598,9051.27119789026
604,json,7500,1229.9140625,1718373088.34306,1718373088.38593,1718373088.47153,1718373088.387,1718373088.53602,1718373088.58072,1229.9140625,0.0428664684295654,0.0856020450592041,0.149023532867432,0.0446958541870117,8253.15330293576
605,json,7500,1229.876953125,1718373088.97367,1718373089.01255,1718373089.15932,1718373089.013,1718373089.20808,1718373089.24732,1229.876953125,0.0388743877410889,0.146771907806396,0.195082187652588,0.0392360687255859,6304.40414844653
606,json,7500,1229.892578125,1718373089.66696,1718373089.80716,1718373090.06673,1718373089.807,1718373090.17264,1718373090.2101,1229.892578125,0.140198230743408,0.259569883346558,0.365641832351685,0.0374605655670166,3363.65390747209
607,json,7500,1229.8720703125,1718373090.56871,1718373090.60037,1718373090.68985,1718373090.601,1718373090.75203,1718373090.79074,1229.8720703125,0.0316610336303711,0.0894706249237061,0.151027917861938,0.0387148857116699,8143.34255363821
608,json,7500,1228.9794921875,1718373091.19129,1718373091.22919,1718373091.32721,1718373091.23,1718373091.39501,1718373091.4393,1228.9794921875,0.0379042625427246,0.0980148315429688,0.165013551712036,0.0442900657653809,7447.74886327023
609,json,7500,1205.2744140625,1718373091.82891,1718373091.86567,1718373091.95218,1718373091.866,1718373092.05364,1718373092.09239,1205.2744140625,0.0367529392242432,0.0865111351013184,0.187637090682983,0.0387547016143799,6423.43371278782
610,json,7500,1222.830078125,1718373092.4569,1718373092.48977,1718373092.57668,1718373092.49,1718373092.62981,1718373092.67147,1222.830078125,0.0328712463378906,0.0869100093841553,0.139811992645264,0.0416557788848877,8746.24597639211
611,json,7500,1229.8720703125,1718373093.07846,1718373093.11116,1718373093.22584,1718373093.112,1718373093.30841,1718373093.34672,1229.8720703125,0.0326964855194092,0.114681005477905,0.196411609649658,0.038311243057251,6261.70760733664
612,json,7500,1229.8720703125,1718373093.72747,1718373093.76457,1718373093.83681,1718373093.765,1718373093.9428,1718373093.98229,1229.8720703125,0.0370965003967285,0.0722451210021973,0.177802324295044,0.0394868850708008,6917.07532614511
613,json,7500,1229.8935546875,1718373094.33924,1718373094.37087,1718373094.45899,1718373094.372,1718373094.50681,1718373094.54752,1229.8935546875,0.0316295623779297,0.0881237983703613,0.134811401367188,0.0407121181488037,9123.06779852858
614,json,7500,1229.8974609375,1718373094.96218,1718373094.99754,1718373095.09884,1718373094.997,1718373095.18912,1718373095.22688,1229.8974609375,0.0353586673736572,0.101298093795776,0.192121982574463,0.0377557277679443,6401.64880903628
615,json,7500,1229.88671875,1718373095.60143,1718373095.63452,1718373095.71767,1718373095.636,1718373095.80396,1718373095.84539,1229.88671875,0.0330946445465088,0.0831520557403564,0.167958974838257,0.0414299964904785,7322.54242403165
616,json,7500,1229.884765625,1718373096.22368,1718373096.27233,1718373096.38377,1718373096.273,1718373096.47182,1718373096.51846,1229.884765625,0.0486533641815186,0.111432313919067,0.198817491531372,0.0466377735137939,6185.99880801198
617,json,7500,1229.9189453125,1718373096.88565,1718373096.91977,1718373097.03913,1718373096.92,1718373097.10182,1718373097.14129,1229.9189453125,0.0341179370880127,0.119353771209717,0.181817770004272,0.0394697189331055,6764.56952080976
618,json,7500,1229.9052734375,1718373097.54197,1718373097.57698,1718373097.64889,1718373097.578,1718373097.70732,1718373097.74535,1229.9052734375,0.0350139141082764,0.0719127655029297,0.129317998886108,0.0380313396453857,9510.70449613661
619,json,7500,1229.853515625,1718373098.15173,1718373098.20001,1718373098.30544,1718373098.201,1718373098.42098,1718373098.46418,1229.853515625,0.0482778549194336,0.105433225631714,0.219983577728271,0.0431976318359375,5590.66057714609
620,json,7500,1229.9296875,1718373098.80658,1718373098.839,1718373098.97322,1718373098.841,1718373099.04358,1718373099.08346,1229.9296875,0.0324177742004395,0.134223937988281,0.202578067779541,0.0398838520050049,6071.38621165294
621,json,7500,1229.83984375,1718373099.47589,1718373099.51097,1718373099.59244,1718373099.511,1718373099.6422,1718373099.68081,1229.83984375,0.0350832939147949,0.0814659595489502,0.131196975708008,0.0386154651641846,9373.99537689903
622,json,7500,1211.7099609375,1718373100.09464,1718373100.12841,1718373100.21002,1718373100.129,1718373100.2704,1718373100.30842,1211.7099609375,0.0337734222412109,0.0816078186035156,0.141403913497925,0.0380129814147949,8569.14020951254
623,json,7500,1215.48828125,1718373100.71334,1718373100.74594,1718373100.88749,1718373100.746,1718373100.96454,1718373101.00633,1215.48828125,0.0326070785522461,0.141549587249756,0.218541622161865,0.0417907238006592,5561.81595627462
624,json,7500,1229.8955078125,1718373101.38876,1718373101.42306,1718373101.49787,1718373101.424,1718373101.57171,1718373101.61327,1229.8955078125,0.0342996120452881,0.0748062133789063,0.147708892822266,0.0415630340576172,8326.48247720875
625,json,7500,1229.8603515625,1718373102.00053,1718373102.03373,1718373102.11528,1718373102.035,1718373102.17763,1718373102.21876,1229.8603515625,0.033205509185791,0.0815451145172119,0.142630577087402,0.041132926940918,8622.69771795746
626,json,7500,1229.8935546875,1718373102.61743,1718373102.65166,1718373102.74151,1718373102.654,1718373102.79523,1718373102.83501,1229.8935546875,0.0342257022857666,0.0898478031158447,0.141225814819336,0.0397813320159912,8708.7021325446
627,json,7500,1229.8984375,1718373103.24302,1718373103.28265,1718373103.41636,1718373103.283,1718373103.50493,1718373103.54978,1229.8984375,0.039635181427002,0.133701086044312,0.221933364868164,0.0448417663574219,5541.74645272738
628,json,7500,1229.888671875,1718373103.91894,1718373103.95206,1718373104.03548,1718373103.952,1718373104.08335,1718373104.12205,1229.888671875,0.0331132411956787,0.0834248065948486,0.131350994110107,0.0386993885040283,9363.37543699154
629,json,7500,1229.8818359375,1718373104.53729,1718373104.57201,1718373104.65769,1718373104.573,1718373104.70936,1718373104.7523,1229.8818359375,0.0347247123718262,0.0856819152832031,0.136359930038452,0.0429427623748779,9019.37860770892
630,json,7500,1229.9091796875,1718373105.15972,1718373105.19559,1718373105.31044,1718373105.197,1718373105.36753,1718373105.40683,1229.9091796875,0.0358703136444092,0.114844083786011,0.170532941818237,0.0392954349517822,7212.15013694187
631,json,7500,1229.927734375,1718373105.81209,1718373105.85049,1718373106.00245,1718373105.851,1718373106.12011,1718373106.16493,1229.927734375,0.0383977890014648,0.151960849761963,0.269112348556519,0.0448150634765625,4570.31325753784
632,json,7500,1229.8447265625,1718373106.50344,1718373106.5381,1718373106.60793,1718373106.539,1718373106.67187,1718373106.71054,1229.8447265625,0.0346624851226807,0.0698280334472656,0.132866621017456,0.0386753082275391,9256.23544231566
633,json,7500,1229.91796875,1718373107.11028,1718373107.14395,1718373107.27369,1718373107.145,1718373107.3346,1718373107.37411,1229.91796875,0.0336623191833496,0.129745244979858,0.18960165977478,0.039513111114502,6486.85233141401
634,json,7500,1229.857421875,1718373107.77589,1718373107.80825,1718373107.88599,1718373107.809,1718373107.93908,1718373107.97792,1229.857421875,0.0323653221130371,0.0777351856231689,0.13008189201355,0.0388426780700684,9454.48596140417
635,json,7500,1219.021484375,1718373108.38806,1718373108.44148,1718373108.51264,1718373108.444,1718373108.58378,1718373108.62587,1219.021484375,0.0534179210662842,0.0711605548858643,0.139776468276978,0.0420961380004883,8721.22109967336
636,json,7500,1208.181640625,1718373109.01406,1718373109.05746,1718373109.14843,1718373109.059,1718373109.24494,1718373109.28802,1208.181640625,0.0433979034423828,0.0909759998321533,0.185943603515625,0.0430734157562256,6497.5703266043
637,json,7500,1229.87109375,1718373109.64978,1718373109.68287,1718373109.75288,1718373109.683,1718373109.82334,1718373109.86315,1229.87109375,0.0330851078033447,0.0700139999389648,0.140340566635132,0.0398130416870117,8763.47533174434
638,json,7500,1229.8671875,1718373110.26019,1718373110.30042,1718373110.37295,1718373110.301,1718373110.43573,1718373110.47513,1229.8671875,0.0402328968048096,0.0725274085998535,0.134725093841553,0.0394089221954346,9128.71650285447
639,json,7500,1229.9130859375,1718373110.87429,1718373110.90971,1718373111.03545,1718373110.91,1718373111.0912,1718373111.1328,1229.9130859375,0.035414457321167,0.125739097595215,0.181203842163086,0.0415997505187988,6787.4558908666
640,json,7500,1229.8603515625,1718373111.53869,1718373111.57626,1718373111.6463,1718373111.577,1718373111.70671,1718373111.74647,1229.8603515625,0.0375666618347168,0.0700390338897705,0.12970757484436,0.0397629737854004,9481.7928177151
641,json,7500,1229.919921875,1718373112.14719,1718373112.18111,1718373112.25526,1718373112.182,1718373112.32355,1718373112.3618,1229.919921875,0.0339274406433105,0.0741438865661621,0.141552925109863,0.0382471084594727,8688.76373215477
642,json,7500,1229.8779296875,1718373112.75671,1718373112.79506,1718373112.93152,1718373112.797,1718373113.00024,1718373113.04857,1229.8779296875,0.0383498668670654,0.136462688446045,0.203238725662231,0.0483279228210449,6051.39559736992
643,json,7500,1229.8974609375,1718373113.43393,1718373113.467,1718373113.54949,1718373113.467,1718373113.61532,1718373113.65195,1229.8974609375,0.0330691337585449,0.0824949741363525,0.148322105407715,0.0366320610046387,8292.07121593035
644,json,7500,1229.9140625,1718373114.05299,1718373114.08541,1718373114.16106,1718373114.086,1718373114.21085,1718373114.24761,1229.9140625,0.032418966293335,0.075650691986084,0.124853372573853,0.0367543697357178,9850.86775907866
645,json,7500,1229.876953125,1718373114.66232,1718373114.69745,1718373114.8057,1718373114.698,1718373114.86125,1718373114.90197,1229.876953125,0.0351319313049316,0.108250379562378,0.163247108459473,0.040726900100708,7533.83606442454
646,json,7500,1229.892578125,1718373115.30814,1718373115.34712,1718373115.43417,1718373115.347,1718373115.49974,1718373115.54279,1229.892578125,0.038978099822998,0.0870499610900879,0.152740716934204,0.0430512428283691,8052.15925924192
647,json,7500,1229.8720703125,1718373115.93628,1718373115.97742,1718373116.08425,1718373115.978,1718373116.18115,1718373116.2251,1229.8720703125,0.0411422252655029,0.106833934783936,0.203153371810913,0.0439472198486328,6053.90921819016
648,json,7500,1228.9794921875,1718373116.58561,1718373116.61784,1718373116.71513,1718373116.619,1718373116.80743,1718373116.8479,1228.9794921875,0.032231330871582,0.0972929000854492,0.188432693481445,0.0404636859893799,6522.11391495349
649,json,7500,1205.2744140625,1718373117.21809,1718373117.24717,1718373117.32686,1718373117.254,1718373117.38811,1718373117.43273,1205.2744140625,0.029083251953125,0.0796842575073242,0.134111642837524,0.0446183681488037,8987.09752979974
650,json,7500,1222.830078125,1718373117.82819,1718373117.88109,1718373117.96544,1718373117.881,1718373118.02131,1718373118.06562,1222.830078125,0.0529005527496338,0.0843477249145508,0.140314817428589,0.0443093776702881,8714.90339035178
651,json,10000,1639.8173828125,1718373118.46753,1718373118.51271,1718373118.66987,1718373118.513,1718373118.74171,1718373118.80777,1639.8173828125,0.0451793670654297,0.157161235809326,0.228712320327759,0.0660607814788818,7169.78158615391
652,json,10000,1639.8583984375,1718373119.17114,1718373119.22028,1718373119.31099,1718373119.221,1718373119.39811,1718373119.44774,1639.8583984375,0.0491409301757813,0.0907115936279297,0.177109718322754,0.049626350402832,9258.9972699811
653,json,10000,1639.859375,1718373119.81285,1718373119.86391,1718373119.96194,1718373119.864,1718373120.06509,1718373120.12422,1639.859375,0.051058292388916,0.0980350971221924,0.201085090637207,0.0591311454772949,8155.05202202482
654,json,10000,1639.853515625,1718373120.46509,1718373120.51174,1718373120.6646,1718373120.512,1718373120.72889,1718373120.7801,1639.853515625,0.0466463565826416,0.152863502502441,0.216886758804321,0.0512137413024902,7560.87427681328
655,json,10000,1639.865234375,1718373121.16701,1718373121.21202,1718373121.32756,1718373121.212,1718373121.40484,1718373121.45214,1639.865234375,0.0450079441070557,0.115538358688355,0.192840337753296,0.0473027229309082,8503.74591478319
656,json,10000,1639.876953125,1718373121.8299,1718373121.88476,1718373122.00819,1718373121.885,1718373122.10127,1718373122.15205,1639.876953125,0.0548620223999023,0.123434066772461,0.21626615524292,0.0507795810699463,7582.67955188372
657,json,10000,1639.8388671875,1718373122.51042,1718373122.56723,1718373122.72376,1718373122.568,1718373122.84277,1718373122.8996,1639.8388671875,0.0568091869354248,0.156528472900391,0.274771690368652,0.056828498840332,5968.00516453271
658,json,10000,1639.83203125,1718373123.22783,1718373123.2844,1718373123.37224,1718373123.287,1718373123.44874,1718373123.50157,1639.83203125,0.0565662384033203,0.0878403186798096,0.161743402481079,0.052830696105957,10138.4786402143
659,json,10000,1621.662109375,1718373123.87592,1718373123.92249,1718373124.07268,1718373123.922,1718373124.13408,1718373124.18581,1621.662109375,0.0465764999389648,0.150185346603394,0.212084770202637,0.0517280101776123,7646.29213038532
660,json,10000,1625.4619140625,1718373124.57532,1718373124.61935,1718373124.71558,1718373124.62,1718373124.79022,1718373124.8411,1625.4619140625,0.0440292358398438,0.0962269306182861,0.170222282409668,0.0508739948272705,9549.05486551143
661,json,10000,1639.8173828125,1718373125.21852,1718373125.27733,1718373125.41873,1718373125.279,1718373125.52832,1718373125.58341,1639.8173828125,0.0588126182556152,0.141393899917603,0.249320030212402,0.0550870895385742,6577.15860781621
662,json,10000,1639.8583984375,1718373125.92106,1718373125.97266,1718373126.12993,1718373125.974,1718373126.26177,1718373126.32724,1639.8583984375,0.0515925884246826,0.157270193099976,0.28777027130127,0.0654709339141846,5698.49828831247
663,json,10000,1639.859375,1718373126.63142,1718373126.68564,1718373126.79722,1718373126.686,1718373126.88847,1718373126.94358,1639.859375,0.0542218685150147,0.111580371856689,0.202473640441895,0.0551106929779053,8099.12525611255
664,json,10000,1639.853515625,1718373127.29928,1718373127.34604,1718373127.444,1718373127.347,1718373127.53171,1718373127.58188,1639.853515625,0.0467677116394043,0.0979561805725098,0.184705257415771,0.050175666809082,8878.21786216778
665,json,10000,1639.865234375,1718373127.94594,1718373127.99075,1718373128.08929,1718373127.992,1718373128.15205,1718373128.20205,1639.865234375,0.0448071956634522,0.0985414981842041,0.160048007965088,0.0499985218048096,10246.0833797614
666,json,10000,1639.876953125,1718373128.5907,1718373128.63934,1718373128.79604,1718373128.64,1718373128.86746,1718373128.91954,1639.876953125,0.0486390590667725,0.15669846534729,0.227458477020264,0.052081823348999,7209.56622328438
667,json,10000,1639.8388671875,1718373129.29713,1718373129.34587,1718373129.44699,1718373129.346,1718373129.51752,1718373129.57138,1639.8388671875,0.0487375259399414,0.101117849349976,0.171521186828613,0.0538575649261475,9560.56156972639
668,json,10000,1639.83203125,1718373129.94833,1718373130.0031,1718373130.18435,1718373130.005,1718373130.27504,1718373130.32863,1639.83203125,0.0547676086425781,0.181247234344482,0.270040035247803,0.0535879135131836,6072.55153757185
669,json,10000,1621.662109375,1718373130.68795,1718373130.73661,1718373130.82745,1718373130.737,1718373130.90521,1718373130.9604,1621.662109375,0.0486595630645752,0.0908420085906982,0.168214797973633,0.0551853179931641,9640.4247956187
670,json,10000,1625.4619140625,1718373131.3291,1718373131.37777,1718373131.47303,1718373131.378,1718373131.54979,1718373131.60071,1625.4619140625,0.0486719608306885,0.0952661037445068,0.171793460845947,0.0509192943572998,9461.7216863691
671,json,10000,1639.8173828125,1718373131.9759,1718373132.02169,1718373132.16637,1718373132.024,1718373132.24209,1718373132.29299,1639.8173828125,0.0457892417907715,0.144681692123413,0.218094110488892,0.0508930683135986,7518.85220163257
672,json,10000,1639.8583984375,1718373132.668,1718373132.72605,1718373132.81093,1718373132.727,1718373132.88358,1718373132.93467,1639.8583984375,0.0580484867095947,0.0848801136016846,0.156575202941895,0.0510959625244141,10473.2956919497
673,json,10000,1639.859375,1718373133.31295,1718373133.36355,1718373133.50695,1718373133.365,1718373133.58302,1718373133.63772,1639.859375,0.0506019592285156,0.143402099609375,0.218016624450684,0.0547041893005371,7521.71711277432
